date,universe,n,adv,dec,up_vol,dn_vol,up4,dn4,up25q,dn25q,up13_34,dn13_34,nh,nl,p_ab20,p_ab40,p_ab50,p_ab200,p_stack,p_s1,p_s2,p_s3,p_s4
2024-09-24,sp500,499,251,245,86,80,4,5,40,8,153,5,36,0,76.35,84.97,82.16,80.44,74.15,9.68,78.43,2.02,9.88
2024-09-25,all,3929,1077,2711,394,749,70,135,616,528,1068,501,49,51,53.02,56.8,52.65,53.06,49.31,13.34,47.82,5.28,33.56
2024-09-25,nasdaq,2804,833,1848,290,499,63,97,482,491,769,463,31,44,49.64,50.94,46.58,45.53,42.71,14.49,39.62,5.97,39.92
2024-09-25,r2000,1859,389,1415,163,396,26,92,362,139,497,141,22,20,53.64,59.71,54.62,60.78,54.25,13.4,55.08,5.71,25.81
2024-09-25,scan,146,40,105,10,24,1,2,43,0,97,0,2,0,98.63,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2024-09-25,sp500,499,143,354,50,98,2,6,35,7,156,4,10,1,67.13,78.76,78.16,77.62,73.15,11.9,75.81,1.81,10.48
2024-09-26,all,3929,2448,1311,820,440,272,59,689,489,972,508,77,26,58.9,62.4,57.54,54.74,49.67,12.25,48.72,6.07,32.95
2024-09-26,nasdaq,2804,1736,918,568,282,219,40,532,459,721,467,36,25,56.42,57.95,52.1,47.32,43.38,13.41,40.4,6.98,39.21
2024-09-26,r2000,1859,1194,599,348,193,113,28,403,120,429,145,25,4,59.73,65.48,58.83,61.71,54.08,12.58,55.63,6.1,25.7
2024-09-26,scan,147,100,45,27,6,10,0,53,0,81,0,0,0,97.28,100.0,100.0,100.0,99.32,0.0,100.0,0.0,0.0
2024-09-26,sp500,499,328,171,132,69,33,6,42,7,127,8,28,1,70.54,81.56,83.37,81.25,73.35,9.27,78.63,2.62,9.48
2024-09-27,all,3934,2370,1406,739,407,142,37,705,462,1051,435,63,14,63.63,65.35,60.36,56.22,50.59,11.01,49.43,6.84,32.72
2024-09-27,nasdaq,2806,1595,1083,493,309,116,28,526,432,790,406,31,14,60.63,60.22,54.66,48.62,44.62,12.32,40.85,7.84,38.98
2024-09-27,r2000,1863,1183,612,345,168,78,20,411,110,465,107,26,0,65.71,69.31,62.58,62.92,54.43,11.31,56.07,6.86,25.76
2024-09-27,scan,149,77,69,19,14,5,2,60,0,80,0,0,0,95.97,100.0,100.0,100.0,98.66,0.0,100.0,0.0,0.0
2024-09-27,sp500,499,326,170,95,52,7,3,48,6,123,6,14,0,74.35,84.97,84.97,83.67,73.95,7.46,79.84,3.83,8.87
2024-09-30,all,3934,2035,1742,856,594,117,73,680,468,1172,410,100,28,65.95,67.08,61.95,56.06,51.7,11.22,49.0,7.1,32.68
2024-09-30,nasdaq,2806,1362,1311,556,413,98,64,505,440,871,380,51,28,62.27,62.1,56.32,48.58,45.81,12.62,40.28,8.36,38.75
2024-09-30,r2000,1863,1019,787,415,282,57,27,392,112,545,99,52,2,69.16,71.63,64.69,62.75,55.4,11.42,55.68,7.08,25.81
2024-09-30,scan,165,102,62,29,25,4,1,60,0,93,0,1,0,95.15,100.0,100.0,100.0,98.79,0.0,100.0,0.0,0.0
2024-09-30,sp500,499,312,184,135,67,0,2,51,7,140,6,23,0,78.36,85.77,86.37,82.86,74.95,8.06,78.83,4.03,9.07
2024-10-01,all,3936,985,2833,477,840,60,207,584,505,838,512,77,59,53.67,57.62,54.77,53.91,50.55,12.57,47.84,6.12,33.47
2024-10-01,nasdaq,2808,671,2034,324,599,52,176,435,472,641,477,33,56,48.84,51.91,48.72,46.67,44.71,13.7,39.42,7.32,39.57
2024-10-01,r2000,1863,383,1437,187,411,20,121,295,132,353,135,23,11,53.21,58.58,54.81,60.01,52.32,13.18,54.15,5.88,26.8
2024-10-01,scan,133,37,96,17,26,7,2,38,0,48,0,2,0,95.49,100.0,100.0,100.0,99.25,0.0,100.0,0.0,0.0
2024-10-01,sp500,499,165,334,82,105,3,4,51,10,93,6,37,1,72.95,79.96,81.16,79.84,75.15,10.28,76.61,3.23,9.88
2024-10-02,all,3938,1729,2051,528,455,119,52,631,499,877,481,76,41,51.14,55.88,54.43,54.2,50.4,12.22,47.76,6.49,33.53
2024-10-02,nasdaq,2810,1267,1406,394,318,98,41,467,465,682,449,45,36,47.91,50.34,48.72,47.04,44.75,13.4,39.46,7.65,39.49
2024-10-02,r2000,1863,759,1040,200,197,44,24,321,133,366,124,27,13,49.54,55.72,53.94,59.85,51.24,12.8,53.82,6.04,27.35
2024-10-02,scan,135,82,52,19,6,5,0,45,0,55,0,1,0,95.56,100.0,100.0,100.0,99.26,0.0,100.0,0.0,0.0
2024-10-02,sp500,499,229,268,59,62,2,2,60,10,91,6,16,2,66.53,77.56,79.16,79.64,74.55,10.28,76.61,3.02,10.08
2024-10-03,all,3940,1206,2570,359,521,90,76,602,506,697,585,60,56,44.96,51.4,51.0,52.75,48.84,13.12,46.45,6.33,34.1
2024-10-03,nasdaq,2811,900,1769,256,359,66,59,458,471,559,539,36,47,42.86,46.78,45.51,45.66,43.41,14.1,38.36,7.35,40.19
2024-10-03,r2000,1864,544,1261,164,243,47,52,310,133,280,182,29,29,42.53,50.49,49.76,58.53,48.57,13.61,52.36,6.15,27.88
2024-10-03,scan,115,41,73,6,14,3,1,33,0,36,0,0,0,93.04,100.0,100.0,100.0,98.26,0.0,100.0,0.0,0.0
2024-10-03,sp500,499,119,378,41,65,6,2,49,10,59,8,19,2,56.71,69.94,74.95,77.82,73.35,11.9,74.8,3.02,10.28
2024-10-04,all,3940,2731,1050,613,283,224,31,639,488,764,545,118,25,53.26,56.63,56.74,55.11,48.93,11.16,48.09,7.07,33.68
2024-10-04,nasdaq,2811,1904,759,446,195,185,27,490,451,605,507,67,25,50.88,52.25,51.91,47.99,43.8,12.13,39.89,8.17,39.81
2024-10-04,r2000,1864,1421,396,279,109,114,10,342,125,303,153,53,4,52.08,57.61,57.53,61.6,48.73,11.03,54.45,7.14,27.39
2024-10-04,scan,147,126,21,22,7,20,2,45,2,45,1,3,0,92.52,96.6,100.0,100.0,95.24,0.0,100.0,0.0,0.0
2024-10-04,sp500,499,366,133,61,39,12,0,51,9,73,8,36,1,63.33,72.75,77.56,79.84,71.74,10.28,76.21,3.63,9.88
2024-10-07,all,3941,1105,2686,446,680,99,141,646,503,641,673,57,55,44.53,50.44,52.45,53.37,46.85,12.43,46.81,6.6,34.17
2024-10-07,nasdaq,2812,837,1844,346,446,88,103,489,468,520,612,31,45,43.69,47.37,48.34,46.46,42.1,13.2,38.83,7.68,40.28
2024-10-07,r2000,1864,476,1334,179,335,38,80,349,120,244,222,26,26,41.99,50.03,52.56,59.3,46.52,12.4,52.96,6.31,28.32
2024-10-07,scan,117,32,84,14,14,4,6,43,1,28,0,1,0,94.02,100.0,100.0,100.0,99.15,0.0,100.0,0.0,0.0
2024-10-07,sp500,499,106,388,32,101,3,13,52,10,52,9,13,2,49.9,62.32,70.34,76.81,67.74,13.1,73.79,3.02,10.08
2024-10-08,all,3941,1712,2055,474,498,99,87,605,532,689,648,68,42,41.99,49.19,51.39,52.69,45.84,12.51,46.46,6.25,34.78
2024-10-08,nasdaq,2812,1183,1482,327,355,91,66,462,491,540,594,42,38,41.34,46.42,47.55,45.79,41.77,13.2,38.46,7.39,40.95
2024-10-08,r2000,1864,810,982,227,206,49,37,321,136,278,208,21,9,39.08,47.98,50.92,58.86,45.04,12.62,52.58,6.26,28.54
2024-10-08,scan,127,74,52,19,11,12,3,54,0,39,0,2,0,90.55,97.64,100.0,100.0,97.64,0.0,100.0,0.0,0.0
2024-10-08,sp500,499,317,180,74,46,9,6,52,10,64,8,26,1,54.11,64.33,71.74,76.41,65.33,12.9,73.59,2.82,10.69
2024-10-09,all,3942,2032,1753,515,429,95,76,634,539,632,742,101,44,42.55,49.58,53.03,53.16,45.33,11.93,46.54,6.65,34.88
2024-10-09,nasdaq,2813,1362,1317,367,324,78,68,473,503,501,668,51,41,41.1,46.28,48.67,46.24,41.41,12.76,38.49,7.8,40.95
2024-10-09,r2000,1864,983,830,232,187,47,37,342,137,250,252,38,15,39.41,48.36,52.91,59.41,43.96,11.86,52.52,6.86,28.76
2024-10-09,scan,119,75,44,23,10,7,2,51,0,33,0,2,0,89.08,99.16,100.0,100.0,95.8,0.0,100.0,0.0,0.0
2024-10-09,sp500,499,379,120,75,26,6,2,55,9,66,8,46,1,59.72,68.94,76.55,78.63,66.53,11.09,75.2,3.43,10.28
2024-10-10,all,3944,1413,2341,376,564,77,91,562,556,645,683,44,41,39.36,47.03,51.94,52.82,44.11,11.92,46.19,6.67,35.21
2024-10-10,nasdaq,2814,1011,1648,286,404,65,72,429,521,505,624,28,37,38.59,44.25,48.11,45.9,40.79,12.57,38.18,7.79,41.46
2024-10-10,r2000,1865,646,1152,182,286,38,53,296,144,256,209,20,18,35.74,44.96,51.83,59.3,43.04,11.64,52.31,6.97,29.09
2024-10-10,scan,113,59,53,13,12,3,0,47,0,33,0,0,0,88.5,99.12,100.0,100.0,96.46,0.0,100.0,0.0,0.0
2024-10-10,sp500,499,160,335,31,48,2,1,43,10,68,8,10,2,52.91,64.73,73.55,77.82,63.33,12.3,73.79,4.03,9.88
2024-10-11,all,3946,3008,791,727,209,267,20,511,560,616,713,153,12,52.95,56.18,59.78,54.95,45.86,10.31,47.15,7.86,34.68
2024-10-11,nasdaq,2816,2027,661,515,179,212,16,402,518,488,648,82,12,51.64,53.11,55.39,47.77,42.56,11.07,38.93,8.91,41.09
2024-10-11,r2000,1866,1577,242,392,74,160,6,254,153,242,234,58,0,54.68,58.65,63.81,62.15,45.52,9.76,53.21,8.94,28.09
2024-10-11,scan,128,119,9,24,3,16,0,40,1,25,0,4,0,87.5,100.0,100.0,100.0,95.31,0.0,100.0,0.0,0.0
2024-10-11,sp500,499,433,66,80,13,12,2,37,8,62,8,59,0,64.73,72.34,78.96,80.24,64.93,9.88,76.21,4.03,9.88
2024-10-14,all,3950,2201,1593,504,332,122,55,472,588,628,702,175,22,55.37,58.38,61.72,55.52,48.15,9.68,47.34,8.23,34.76
2024-10-14,nasdaq,2820,1464,1219,361,259,104,44,373,544,495,635,91,21,53.1,54.73,57.06,48.34,44.49,10.4,39.22,9.17,41.2
2024-10-14,r2000,1869,1073,740,239,137,69,27,234,159,243,229,67,3,56.84,60.86,65.26,62.39,48.92,9.27,53.1,9.27,28.36
2024-10-14,scan,122,80,39,15,5,6,1,35,2,22,0,3,0,90.98,99.18,100.0,100.0,95.08,0.0,100.0,0.0,0.0
2024-10-14,sp500,499,395,104,71,18,5,0,35,7,70,7,72,0,72.95,77.76,82.36,82.66,68.34,7.66,77.62,5.04,9.68
2024-10-15,all,3950,1949,1854,758,664,108,154,456,611,627,669,125,29,55.4,58.56,61.46,55.2,49.79,9.54,46.72,8.52,35.22
2024-10-15,nasdaq,2820,1348,1342,505,471,84,123,353,568,500,603,67,25,52.86,54.47,56.45,48.01,45.86,10.29,38.61,9.43,41.67
2024-10-15,r2000,1869,1073,742,428,236,65,55,225,175,256,205,69,5,60.06,62.86,66.5,62.72,51.94,8.72,52.44,10.26,28.58
2024-10-15,scan,124,70,54,27,17,6,7,34,2,28,0,2,0,88.71,100.0,100.0,100.0,96.77,0.0,100.0,0.0,0.0
2024-10-15,sp500,499,238,260,119,138,3,26,37,8,69,6,36,0,70.94,75.55,79.36,81.45,69.14,8.67,76.21,5.24,9.88
2024-10-16,all,3951,2938,877,1048,297,254,30,421,643,793,528,166,10,66.91,65.34,66.47,57.18,52.55,8.38,47.36,9.83,34.42
2024-10-16,nasdaq,2821,2006,690,758,237,209,29,333,597,624,479,90,9,63.49,61.19,61.87,49.94,48.15,9.17,39.12,10.84,40.87
2024-10-16,r2000,1869,1534,295,571,104,141,10,193,195,328,146,106,3,74.6,71.7,72.65,65.3,55.83,7.19,53.48,11.79,27.54
2024-10-16,scan,117,87,30,21,7,11,1,22,0,30,0,4,0,94.87,100.0,100.0,100.0,94.87,0.0,100.0,0.0,0.0
2024-10-16,sp500,499,361,138,105,43,9,1,33,8,89,7,37,0,75.55,77.35,80.16,82.66,71.34,7.86,76.41,6.25,9.48
2024-10-17,all,3952,1736,2043,588,515,100,83,449,602,751,580,133,13,64.2,63.89,65.09,56.91,53.91,8.3,47.05,9.88,34.77
2024-10-17,nasdaq,2822,1227,1443,440,342,86,64,352,557,590,524,65,11,61.15,59.86,60.75,49.65,49.41,9.09,38.86,10.8,41.24
2024-10-17,r2000,1869,848,959,278,227,45,41,207,182,315,179,74,4,71.96,70.57,71.52,65.24,58.52,7.02,53.04,12.18,27.76
2024-10-17,scan,117,49,68,12,19,1,2,35,0,32,0,0,0,89.74,99.15,100.0,100.0,98.29,0.0,100.0,0.0,0.0
2024-10-17,sp500,499,236,261,75,102,6,8,36,7,80,8,42,2,70.34,74.95,77.96,81.65,72.14,8.27,76.01,5.65,10.08
2024-10-18,all,3952,2063,1712,670,471,163,37,529,528,755,552,118,12,66.73,65.16,65.91,57.47,55.19,8.33,47.07,10.41,34.19
2024-10-18,nasdaq,2822,1496,1179,502,314,139,30,416,487,610,492,53,9,64.84,62.62,62.62,50.35,50.77,9.13,38.93,11.44,40.5
2024-10-18,r2000,1869,866,938,268,247,77,19,252,155,305,181,61,6,71.53,69.16,70.23,65.02,59.6,7.68,52.39,12.62,27.32
2024-10-18,scan,123,61,59,18,8,4,0,43,0,32,0,3,0,91.87,98.37,100.0,100.0,95.93,0.0,100.0,0.0,0.0
2024-10-18,sp500,499,313,184,111,75,4,4,41,7,72,8,40,2,73.35,75.95,79.36,82.46,73.75,7.46,76.81,5.65,10.08
2024-10-21,all,3954,992,2822,388,781,98,127,509,522,878,473,46,21,54.77,57.05,59.12,55.31,53.49,9.46,46.23,9.09,35.21
2024-10-21,nasdaq,2824,825,1874,318,500,81,80,401,481,703,423,30,12,55.17,55.73,57.2,49.27,49.6,9.61,38.71,10.58,41.1
2024-10-21,r2000,1869,349,1477,145,443,39,98,233,153,357,150,24,13,54.92,57.09,60.0,61.73,56.93,9.16,51.07,10.64,29.13
2024-10-21,scan,103,27,74,5,24,3,3,34,0,50,0,0,0,88.35,99.03,100.0,100.0,98.06,0.0,100.0,0.0,0.0
2024-10-21,sp500,499,86,410,21,113,3,3,40,7,94,6,8,1,62.12,69.14,72.55,80.44,71.94,8.87,75.6,4.84,10.69
2024-10-22,all,3955,1612,2159,521,570,103,87,470,569,873,488,53,27,52.79,55.81,56.67,55.54,51.91,9.28,46.13,9.44,35.16
2024-10-22,nasdaq,2825,1221,1444,406,372,91,59,379,523,706,433,40,21,54.32,55.78,55.92,49.53,48.97,9.39,38.64,10.92,41.06
2024-10-22,r2000,1869,745,1048,202,260,37,42,203,187,355,158,17,15,52.66,55.85,57.47,62.06,54.5,8.83,51.07,10.97,29.13
2024-10-22,scan,95,43,50,13,8,5,1,31,0,49,0,1,0,93.68,100.0,100.0,100.0,98.95,0.0,100.0,0.0,0.0
2024-10-22,sp500,499,185,312,60,102,5,13,34,8,87,8,10,1,56.91,65.53,68.14,78.83,68.34,10.08,74.19,4.64,11.09
2024-10-23,all,3956,1132,2661,419,788,64,159,426,625,825,503,41,44,46.19,51.33,52.22,54.0,49.06,10.04,45.36,8.65,35.95
2024-10-23,nasdaq,2826,781,1903,288,538,51,134,347,573,660,454,24,37,47.72,51.29,51.39,47.66,46.89,10.17,37.93,9.72,42.18
2024-10-23,r2000,1869,528,1283,180,357,25,99,183,220,343,160,14,21,45.41,50.94,52.24,60.58,51.43,9.43,50.36,10.2,30.01
2024-10-23,scan,81,25,55,5,15,1,4,35,0,45,0,0,0,88.89,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2024-10-23,sp500,499,180,313,73,114,6,6,29,7,86,7,17,1,51.7,63.73,67.13,77.22,64.73,12.1,72.18,5.04,10.69
2024-10-24,all,3961,1878,1929,616,593,139,83,484,588,970,457,67,32,45.73,51.0,52.05,53.98,46.9,9.8,45.1,8.88,36.22
2024-10-24,nasdaq,2831,1294,1402,420,409,115,57,382,537,760,419,44,30,46.76,50.86,51.4,47.69,45.43,9.95,37.7,9.99,42.36
2024-10-24,r2000,1870,939,880,312,266,64,36,209,198,411,133,28,13,45.63,51.32,52.78,61.13,48.73,8.78,50.3,10.81,30.12
2024-10-24,scan,89,57,31,16,3,4,0,38,1,62,0,1,0,85.39,100.0,100.0,100.0,97.75,0.0,100.0,0.0,0.0
2024-10-24,sp500,499,251,246,80,86,11,16,42,7,112,7,15,0,50.3,60.92,64.53,76.01,61.32,12.5,71.37,4.64,11.49
2024-10-25,all,3962,1563,2248,511,585,115,71,454,600,903,462,31,28,42.78,48.79,49.55,53.7,45.15,9.91,44.94,8.75,36.4
2024-10-25,nasdaq,2832,1229,1470,405,392,101,53,365,543,716,428,20,25,45.94,49.84,49.98,47.92,44.13,9.84,37.93,9.99,42.25
2024-10-25,r2000,1870,685,1134,218,278,45,45,180,212,376,137,8,15,40.47,47.28,48.36,60.22,46.42,9.16,49.7,10.48,30.66
2024-10-25,scan,89,49,40,14,10,8,0,31,1,53,0,2,0,82.02,100.0,100.0,100.0,96.63,0.0,100.0,0.0,0.0
2024-10-25,sp500,499,153,342,52,94,8,6,45,7,98,6,10,0,42.48,56.11,59.12,75.0,57.31,12.3,71.17,3.83,12.7
2024-10-28,all,3964,2768,1057,981,384,282,26,458,585,1036,424,60,17,53.56,56.12,55.95,56.15,45.66,9.01,45.73,10.41,34.84
2024-10-28,nasdaq,2834,1919,789,700,267,227,24,380,526,815,398,42,17,56.55,57.58,56.56,50.22,45.6,8.94,38.71,11.51,40.83
2024-10-28,r2000,1871,1458,375,523,155,157,12,178,207,456,119,33,3,55.66,58.11,57.9,63.4,46.95,8.12,50.74,12.62,28.52
2024-10-28,scan,100,77,19,24,4,16,1,29,1,60,0,2,0,89.0,100.0,100.0,100.0,96.0,0.0,100.0,0.0,0.0
2024-10-28,sp500,499,355,144,117,60,6,1,39,6,102,6,11,0,50.9,60.12,61.92,76.61,56.91,11.49,71.77,4.84,11.9
2024-10-29,all,3965,1546,2273,573,785,121,98,492,563,993,465,60,31,50.48,53.92,54.11,55.3,45.18,9.46,45.43,9.86,35.26
2024-10-29,nasdaq,2835,1218,1492,443,462,105,70,408,512,793,432,43,22,54.0,56.11,56.09,49.55,45.78,9.46,38.51,11.02,41.01
2024-10-29,r2000,1871,727,1091,251,376,55,62,197,194,438,134,32,17,52.74,55.04,55.36,62.14,46.31,8.89,50.19,11.9,29.02
2024-10-29,scan,115,59,55,17,17,7,0,44,1,72,0,1,0,85.22,100.0,100.0,100.0,94.78,0.0,100.0,0.0,0.0
2024-10-29,sp500,499,169,329,86,162,11,6,40,6,100,10,15,0,44.69,56.31,56.91,75.6,54.51,12.1,71.17,4.44,12.3
2024-10-30,all,3967,1686,2146,681,701,122,112,485,565,897,505,63,42,48.71,52.57,52.7,54.88,44.54,9.75,45.35,9.51,35.39
2024-10-30,nasdaq,2837,1087,1631,422,476,87,100,403,509,712,464,40,34,50.91,53.49,53.07,49.07,45.1,9.8,38.44,10.61,41.15
2024-10-30,r2000,1871,887,937,335,326,61,55,194,195,403,155,36,21,51.88,55.26,55.04,61.64,45.71,9.38,50.25,11.35,29.02
2024-10-30,scan,106,55,51,16,16,5,1,41,0,63,0,4,0,82.08,100.0,100.0,100.0,94.34,0.0,100.0,0.0,0.0
2024-10-30,sp500,499,238,259,138,132,13,11,41,7,83,11,11,1,43.69,54.31,57.52,74.6,53.51,12.9,69.56,5.04,12.5
2024-10-31,all,3967,888,2955,453,1217,98,282,416,636,689,665,32,97,36.94,44.32,45.43,52.37,42.54,10.99,44.27,8.09,36.65
2024-10-31,nasdaq,2837,642,2083,291,749,70,219,345,571,559,575,18,74,39.58,45.83,46.64,46.6,43.55,10.95,37.43,9.16,42.46
2024-10-31,r2000,1871,347,1487,213,623,57,155,172,224,281,242,12,48,37.45,44.96,45.66,58.58,43.5,11.08,49.15,9.38,30.39
2024-10-31,scan,96,21,73,13,31,6,5,34,1,49,0,2,0,79.17,97.92,100.0,100.0,98.96,0.0,100.0,0.0,0.0
2024-10-31,sp500,499,133,365,91,257,12,30,28,9,65,26,13,5,33.67,47.09,50.3,71.98,49.5,14.72,68.35,3.63,13.31
2024-11-01,all,3967,2014,1811,782,675,164,72,501,551,699,648,34,52,39.3,44.93,46.43,52.78,40.96,10.91,44.39,8.38,36.33
2024-11-01,nasdaq,2837,1494,1221,529,399,128,54,423,499,582,550,27,39,42.21,46.8,47.83,47.03,42.66,10.98,37.49,9.53,42.0
2024-11-01,r2000,1871,982,841,416,348,93,48,215,181,288,234,21,23,40.72,46.25,46.74,59.12,41.35,10.97,49.37,9.71,29.95
2024-11-01,scan,105,75,30,36,12,9,1,45,0,48,0,5,0,85.71,100.0,100.0,100.0,97.14,0.0,100.0,0.0,0.0
2024-11-01,sp500,499,244,254,128,141,13,3,33,8,56,26,3,3,35.07,48.1,52.3,72.58,46.89,13.91,68.95,3.63,13.51
2024-11-04,all,3967,1922,1908,795,689,136,99,601,484,657,656,38,42,39.62,44.58,46.66,52.71,40.37,10.91,44.47,8.22,36.41
2024-11-04,nasdaq,2837,1282,1432,524,489,121,84,494,442,547,559,29,39,41.84,46.26,47.76,46.67,41.9,11.17,37.42,9.23,42.18
2024-11-04,r2000,1871,976,850,454,354,78,57,255,145,275,243,20,15,42.11,46.58,48.14,59.4,41.19,10.92,49.53,9.82,29.73
2024-11-04,scan,101,59,41,29,15,4,3,51,0,47,0,2,0,84.16,100.0,100.0,100.0,96.04,0.0,100.0,0.0,0.0
2024-11-04,sp500,499,264,233,112,92,2,2,51,7,47,20,6,1,34.27,47.49,51.9,73.79,45.09,13.31,69.56,4.23,12.9
2024-11-05,all,3968,2966,885,1119,335,235,61,814,398,786,591,96,31,50.38,52.07,53.68,54.94,41.48,9.96,45.44,9.48,35.12
2024-11-05,nasdaq,2838,1994,740,744,261,181,47,631,362,635,505,56,25,50.64,52.54,53.95,48.76,42.82,10.42,38.27,10.46,40.84
2024-11-05,r2000,1871,1540,294,662,149,140,31,372,111,336,206,50,12,55.87,56.93,58.33,62.3,43.77,9.87,50.8,11.46,27.87
2024-11-05,scan,114,102,11,29,3,12,0,70,0,47,0,3,0,86.84,99.12,100.0,100.0,89.47,0.0,100.0,0.0,0.0
2024-11-05,sp500,499,443,56,146,29,14,4,85,6,66,20,20,0,47.9,54.71,57.92,75.0,45.49,11.49,70.56,4.44,13.51
2024-11-06,all,3968,2777,1091,2183,610,1155,145,1041,398,983,598,550,42,63.13,62.67,62.81,59.37,46.17,7.98,47.31,12.04,32.67
2024-11-06,nasdaq,2838,1911,843,1407,386,720,103,788,368,754,521,333,34,61.22,61.22,61.19,52.93,46.27,8.41,40.17,12.73,38.68
2024-11-06,r2000,1871,1574,267,1363,196,776,54,546,104,502,180,350,8,75.03,73.64,73.15,69.81,51.64,6.8,53.98,15.8,23.42
2024-11-06,scan,114,94,19,75,11,53,1,67,0,44,0,15,0,90.35,98.25,100.0,100.0,91.23,0.0,100.0,0.0,0.0
2024-11-06,sp500,499,344,154,321,151,164,25,118,5,93,29,124,6,62.93,62.53,64.93,77.62,50.5,9.88,71.57,6.05,12.5
2024-11-07,all,3968,1847,1993,1034,1128,217,102,1078,356,1050,567,160,33,63.34,62.45,63.62,59.09,49.46,8.22,47.44,11.62,32.72
2024-11-07,nasdaq,2838,1306,1410,708,742,175,81,821,333,813,503,93,27,61.17,61.23,62.41,52.63,48.92,8.67,40.32,12.29,38.72
2024-11-07,r2000,1871,770,1066,513,706,102,65,550,84,521,173,80,11,74.21,72.01,72.18,68.62,56.12,7.57,53.81,14.76,23.86
2024-11-07,scan,137,66,70,32,49,11,2,75,0,43,0,9,0,91.97,100.0,100.0,100.0,92.7,0.0,100.0,0.0,0.0
2024-11-07,sp500,499,275,224,166,144,14,3,123,5,95,19,44,3,63.93,63.73,67.33,77.42,53.91,9.48,71.57,5.85,13.1
2024-11-08,all,3968,2164,1665,1142,814,192,148,992,372,1130,541,217,51,62.81,62.68,63.89,59.09,51.83,8.43,47.73,11.33,32.51
2024-11-08,nasdaq,2838,1447,1268,734,563,154,116,760,345,877,462,121,38,59.86,60.71,62.1,52.8,50.88,8.82,40.69,12.06,38.42
2024-11-08,r2000,1871,1109,716,661,434,108,80,497,98,580,177,109,19,73.46,71.85,72.72,68.75,59.46,7.46,54.25,14.43,23.86
2024-11-08,scan,124,67,57,36,28,4,4,52,0,42,0,5,0,95.16,100.0,100.0,100.0,95.16,0.0,100.0,0.0,0.0
2024-11-08,sp500,499,325,173,165,92,12,7,106,6,103,23,63,5,66.33,66.33,68.34,77.42,56.91,9.27,72.38,5.04,13.31
2024-11-11,all,3969,2421,1411,1323,664,308,80,1085,343,1240,541,339,39,64.52,64.03,64.83,59.94,53.41,8.14,48.22,11.72,31.92
2024-11-11,nasdaq,2839,1661,1062,923,489,234,63,836,318,949,461,197,33,61.25,62.1,63.06,53.52,52.24,8.49,41.09,12.43,38.0
2024-11-11,r2000,1871,1271,550,738,315,177,34,567,80,670,178,193,15,75.55,73.3,73.58,70.17,61.56,6.85,55.37,14.75,23.03
2024-11-11,scan,113,68,44,29,19,7,0,49,0,37,0,4,0,92.92,99.12,100.0,100.0,95.58,0.0,100.0,0.0,0.0
2024-11-11,sp500,499,310,189,153,83,13,9,111,6,115,24,84,3,67.33,65.73,67.33,76.81,58.72,10.08,71.57,5.24,13.1
2024-11-12,all,3969,1087,2765,621,1354,96,237,1063,351,1225,577,88,62,59.49,59.83,60.89,58.03,54.1,9.14,47.33,10.67,32.87
2024-11-12,nasdaq,2839,850,1879,472,907,85,197,819,329,932,492,59,48,56.98,58.1,59.55,51.93,52.6,9.16,40.53,11.35,38.97
2024-11-12,r2000,1871,403,1440,281,799,34,146,555,84,656,193,44,25,67.2,67.6,68.25,67.38,63.07,8.44,54.06,13.27,24.23
2024-11-12,scan,113,20,92,13,38,0,10,54,0,45,0,1,0,95.58,100.0,100.0,100.0,98.23,0.0,100.0,0.0,0.0
2024-11-12,sp500,499,148,350,84,156,4,7,107,6,119,26,19,7,65.93,63.93,64.93,75.2,59.52,11.29,70.77,4.44,13.51
2024-11-13,all,3970,1329,2503,675,1145,124,197,911,402,1095,710,72,81,55.49,56.37,57.95,56.81,53.38,9.64,46.91,9.93,33.53
2024-11-13,nasdaq,2840,867,1863,462,835,110,164,710,373,833,605,52,70,52.48,54.35,55.96,50.39,51.7,9.68,40.16,10.27,39.9
2024-11-13,r2000,1871,570,1244,311,638,56,108,450,104,594,236,30,30,62.17,63.56,64.91,66.23,62.05,8.83,53.78,12.39,25.0
2024-11-13,scan,122,36,83,20,27,6,4,52,0,62,0,3,0,94.26,100.0,100.0,100.0,99.18,0.0,100.0,0.0,0.0
2024-11-13,sp500,499,257,238,111,98,5,5,100,7,104,38,19,5,65.13,64.13,65.73,75.2,59.92,11.09,70.97,4.23,13.71
2024-11-14,all,3971,1191,2647,559,1156,91,201,875,406,962,799,36,100,51.42,52.89,54.38,55.13,52.23,10.43,46.3,8.88,34.4
2024-11-14,nasdaq,2841,853,1873,400,818,76,171,687,375,734,677,25,88,47.95,50.55,52.13,48.8,50.3,10.42,39.49,9.38,40.71
2024-11-14,r2000,1871,535,1279,285,587,46,105,435,109,508,277,17,32,58.8,60.28,61.67,64.26,60.65,9.7,53.45,10.75,26.1
2024-11-14,scan,139,35,103,11,44,2,9,65,0,61,0,0,0,96.4,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2024-11-14,sp500,499,140,359,66,181,4,10,87,8,94,42,7,9,62.32,60.12,61.92,75.0,59.32,11.69,70.36,4.64,13.31
